,deaths,deaths,deaths,count,count,count,tested,tested,tested,percentage,percentage,percentage,deaths_per_million,deaths_per_million,deaths_per_million,deaths_7day,deaths_7day,deaths_7day,count_7day,count_7day,count_7day,tested_7day,tested_7day,tested_7day,percentage_7day,percentage_7day,percentage_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_per_million_7day,deaths_14day,deaths_14day,deaths_14day,count_14day,count_14day,count_14day,tested_14day,tested_14day,tested_14day,percentage_14day,percentage_14day,percentage_14day,deaths_per_million_14day,deaths_per_million_14day,deaths_per_million_14day,population,population,population
region,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South,Illinois,North,South
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,20.0,18.0,2.0,954.0,723.0,226.0,38894.0,28110.0,9591.0,0.024528204864503522,0.025720384204909286,0.023563757689500572,1.5873015873015872,1.984250343606018,0.5647460125401852,23.857142857142858,20.571428571428573,3.2857142857142856,952.1428571428571,713.2857142857143,239.0,31610.85714285714,21470.714285714286,8284.42857142857,0.03012075417126123,0.033221331381616155,0.028849304202376233,1.8934240362811792,2.267714678406878,0.9277970206017327,21.357142857142858,18.5,2.857142857142857,870.9285714285714,667.2857142857143,201.92857142857142,31286.0,21207.071428571428,7815.928571428572,0.027837645318307597,0.0314652457569746,0.02583551904078667,1.6950113378684808,2.039368408706185,0.8067800179145503,12600000.0,9071436.0,3541415.0
2020-07-13,6.0,5.0,1.0,883.0,607.0,274.0,30012.0,22347.0,6728.0,0.029421564707450353,0.02716248265986486,0.04072532699167657,0.47619047619047616,0.5511806510016716,0.2823730062700926,23.857142857142858,20.714285714285715,3.142857142857143,990.5714285714286,735.2857142857143,255.42857142857142,32879.142857142855,22614.714285714286,8396.42857142857,0.030127653657985524,0.03251359734180654,0.030421097405359424,1.8934240362811792,2.2834626970069256,0.8874580197060052,20.928571428571427,18.0,2.9285714285714284,881.2857142857143,670.3571428571429,210.14285714285714,31507.0,21485.714285714286,7757.142857142857,0.027971108461158294,0.031200132978723406,0.0270902394106814,1.6609977324263037,1.984250343606018,0.8269495183624139,12600000.0,9071436.0,3541415.0
2020-07-14,25.0,24.0,1.0,707.0,470.0,247.0,28446.0,16985.0,8560.0,0.024854109540884482,0.027671474830733,0.028855140186915887,1.9841269841269842,2.645667124808024,0.2823730062700926,22.142857142857142,19.714285714285715,2.4285714285714284,1007.7142857142857,737.2857142857143,271.85714285714283,33086.57142857143,22603.14285714286,8622.142857142857,0.03045689662616685,0.03261872558809774,0.031530113495153674,1.7573696145124715,2.173226566806591,0.6857630152273676,21.214285714285715,18.571428571428573,2.642857142857143,880.0714285714286,659.4285714285714,220.92857142857142,31319.64285714286,21345.85714285714,7839.142857142857,0.02809966360681909,0.03089257868706541,0.028182745927032838,1.6836734693877553,2.0472424180062094,0.746271516570959,12600000.0,9071436.0,3541415.0
2020-07-15,8.0,8.0,0.0,1187.0,835.0,356.0,38161.0,24478.0,12134.0,0.031105054898980633,0.034112264073862246,0.029339047305093128,0.6349206349206349,0.8818890416026746,0.0,18.142857142857142,16.857142857142858,1.2857142857142858,1037.2857142857142,747.2857142857143,291.14285714285717,33860.71428571428,23092.714285714286,9275.857142857143,0.030633899377702774,0.03236023730428274,0.031387164836518766,1.439909297052154,1.8582661948056358,0.36305100806154766,19.642857142857142,17.214285714285715,2.4285714285714284,905.7142857142857,673.8571428571429,232.57142857142858,31681.85714285714,21455.85714285714,8203.785714285714,0.028587790217925537,0.031406675499863514,0.028349281255169653,1.5589569160997732,1.8976362413057555,0.6857630152273676,12600000.0,9071436.0,3541415.0
2020-07-16,24.0,19.0,5.0,1257.0,899.0,376.0,43006.0,25712.0,14700.0,0.029228479747012044,0.03496421904169259,0.025578231292517007,1.9047619047619047,2.0944864738063522,1.411865031350463,18.714285714285715,17.285714285714285,1.5714285714285714,1071.4285714285713,764.0,311.14285714285717,34835.857142857145,23411.85714285714,9895.714285714286,0.030756486543011916,0.03263303698370179,0.03144218276310091,1.485260770975057,1.9055102506057788,0.4437290098530026,18.785714285714285,16.071428571428573,2.7142857142857144,933.4285714285714,687.0,248.07142857142858,32592.14285714286,21810.571428571428,8747.785714285714,0.028639680904687808,0.03149848697224151,0.02835819676816174,1.4909297052154193,1.7716520925053731,0.7664410170188228,12600000.0,9071436.0,3541415.0
2020-07-17,22.0,19.0,3.0,1384.0,937.0,438.0,43692.0,26190.0,14285.0,0.03167627941041838,0.035777014127529594,0.030661533076653834,1.746031746031746,2.0944864738063522,0.8471190188102778,18.285714285714285,16.571428571428573,1.7142857142857142,1081.0,757.7142857142857,325.14285714285717,36365.142857142855,23696.14285714286,10802.57142857143,0.029726268483162843,0.03197627100251397,0.030098653759686848,1.4512471655328796,1.8267701576055404,0.4840680107487301,19.142857142857142,16.642857142857142,2.5,970.2857142857143,709.5714285714286,261.7142857142857,33261.71428571428,22054.64285714286,9166.42857142857,0.02917124793842771,0.03217333570838663,0.02855139094521936,1.5192743764172334,1.834644166905564,0.7059325156752315,12600000.0,9071436.0,3541415.0
2020-07-18,17.0,14.0,3.0,1276.0,830.0,444.0,46099.0,27284.0,15069.0,0.027679559209527322,0.030420759419439964,0.029464463468046983,1.3492063492063493,1.5433058228046805,0.8471190188102778,17.428571428571427,15.285714285714286,2.142857142857143,1092.5714285714287,757.2857142857143,337.2857142857143,38330.0,24443.714285714286,11581.0,0.0285043419924714,0.0309807955302561,0.029124057878051487,1.3832199546485258,1.6850379902051105,0.6050850134359127,19.642857142857142,17.0,2.642857142857143,999.8571428571429,717.9285714285714,282.85714285714283,34137.642857142855,22328.285714285714,9722.5,0.029288991833480847,0.03215332249932821,0.029093046321125516,1.5589569160997732,1.8740142134056834,0.746271516570959,12600000.0,9071436.0,3541415.0
2020-07-19,6.0,5.0,1.0,965.0,662.0,304.0,32113.0,21561.0,8950.0,0.03005013545915984,0.030703585176939847,0.03396648044692738,0.47619047619047616,0.5511806510016716,0.2823730062700926,15.428571428571429,13.428571428571429,2.0,1094.142857142857,748.5714285714286,348.42857142857144,37361.28571428572,23508.14285714286,11489.42857142857,0.02928547120969376,0.03184306957467625,0.03032601397558004,1.2244897959183674,1.4803137484044895,0.5647460125401852,19.642857142857142,17.0,2.642857142857143,1023.1428571428571,730.9285714285714,293.7142857142857,34486.07142857143,22489.428571428572,9886.92857142857,0.02966829258189124,0.03250098458958495,0.029707333636764272,1.5589569160997732,1.8740142134056834,0.746271516570959,12600000.0,9071436.0,3541415.0
2020-07-20,6.0,4.0,2.0,1173.0,732.0,432.0,34598.0,22565.0,11191.0,0.033903693855136134,0.032439618878794596,0.038602448396032524,0.47619047619047616,0.4409445208013373,0.5647460125401852,15.428571428571429,13.285714285714286,2.142857142857143,1135.5714285714287,766.4285714285714,371.0,38016.42857142857,23539.285714285714,12127.0,0.029870544689326047,0.03255955090274617,0.030592891894120556,1.2244897959183674,1.4645657298044419,0.6050850134359127,19.642857142857142,17.0,2.642857142857143,1063.0714285714287,750.8571428571429,313.2142857142857,35447.78571428572,23077.0,10261.714285714286,0.029989783766465366,0.03253703440036152,0.030522608308274864,1.5589569160997732,1.8740142134056834,0.746271516570959,12600000.0,9071436.0,3541415.0
2020-07-21,23.0,22.0,1.0,955.0,742.0,202.0,29745.0,20159.0,5888.0,0.03210623634224239,0.03680738131851778,0.034307065217391304,1.8253968253968254,2.4251948644073553,0.2823730062700926,15.142857142857142,13.0,2.142857142857143,1171.0,805.2857142857143,364.57142857142856,38202.0,23992.714285714286,11745.285714285714,0.030652845400764357,0.03356376042727257,0.03103980928518433,1.201814058956916,1.4330696926043462,0.6050850134359127,18.642857142857142,16.357142857142858,2.2857142857142856,1089.357142857143,771.2857142857143,318.2142857142857,35644.28571428572,23297.928571428572,10183.714285714286,0.030561901326600135,0.03310533431850165,0.031247369750021042,1.4795918367346939,1.8031481297054688,0.6454240143316402,12600000.0,9071436.0,3541415.0
2020-07-22,23.0,20.0,3.0,1598.0,1145.0,464.0,39633.0,23612.0,11405.0,0.040319935407362555,0.048492292054887344,0.04068391056554143,1.8253968253968254,2.2047226040066863,0.8471190188102778,17.285714285714285,14.714285714285714,2.5714285714285716,1229.7142857142858,849.5714285714286,380.0,38412.28571428572,23869.0,11641.142857142857,0.03201356708791086,0.03559308846501439,0.0326428431180051,1.3718820861678003,1.6220459158049192,0.7261020161230953,17.714285714285715,15.785714285714286,1.9285714285714286,1133.5,798.4285714285714,335.57142857142856,36136.5,23480.85714285714,10458.5,0.03136717723077775,0.034003382694717886,0.0320859997677897,1.4058956916099774,1.7401560553052777,0.5445765120923215,12600000.0,9071436.0,3541415.0
2020-07-23,19.0,18.0,1.0,1624.0,1142.0,484.0,39706.0,24603.0,12056.0,0.04090061955371984,0.04641710360525139,0.040145985401459854,1.507936507936508,1.984250343606018,0.2823730062700926,16.571428571428573,14.571428571428571,2.0,1282.142857142857,884.2857142857143,395.42857142857144,37940.857142857145,23710.571428571428,11263.42857142857,0.0337931969305611,0.03729499801173678,0.035107300492111006,1.3151927437641724,1.6062978972048716,0.5647460125401852,17.642857142857142,15.928571428571429,1.7857142857142858,1176.7857142857142,824.1428571428571,353.2857142857143,36388.357142857145,23561.214285714286,10579.57142857143,0.03233962197484674,0.03497879384096745,0.03339319713193891,1.4002267573696143,1.7559040739053253,0.504237511196594,12600000.0,9071436.0,3541415.0
2020-07-24,19.0,19.0,0.0,1532.0,1015.0,512.0,44330.0,28658.0,12595.0,0.03455898939769907,0.035417684416218856,0.040651052004763794,1.507936507936508,2.0944864738063522,0.0,16.142857142857142,14.571428571428571,1.5714285714285714,1303.2857142857142,895.4285714285714,406.0,38032.0,24063.14285714286,11022.0,0.03426813510427309,0.03721162180453806,0.036835420068953004,1.2811791383219955,1.6062978972048716,0.4437290098530026,17.214285714285715,15.571428571428571,1.6428571428571428,1192.142857142857,826.5714285714286,365.57142857142856,37198.57142857143,23879.64285714286,10912.285714285714,0.032048081723568496,0.03461406158862151,0.033500903306888694,1.3662131519274379,1.7165340274052059,0.4638985103008664,12600000.0,9071436.0,3541415.0
2020-07-25,12.0,9.0,2.0,1426.0,950.0,467.0,38200.0,23541.0,11632.0,0.037329842931937175,0.04035512510088781,0.04014786795048143,0.9523809523809523,0.992125171803009,0.5647460125401852,15.428571428571429,13.857142857142858,1.4285714285714286,1324.7142857142858,912.5714285714286,409.2857142857143,36903.57142857143,23528.428571428572,10531.0,0.03589664182715572,0.03878590641108932,0.03886484799978295,1.2244897959183674,1.527557804204633,0.40339000895727517,16.428571428571427,14.571428571428571,1.7857142857142858,1208.642857142857,834.9285714285714,373.2857142857143,37616.78571428572,23986.071428571428,11056.0,0.03213041290457337,0.03480889206533554,0.033763179656812074,1.3038548752834467,1.6062978972048716,0.504237511196594,12600000.0,9071436.0,3541415.0
2020-07-26,1.0,1.0,1.0,1541.0,1054.0,481.0,40844.0,27782.0,11482.0,0.037728919792380765,0.03793823338852494,0.04189165650583522,0.07936507936507936,0.11023613020033432,0.2823730062700926,14.714285714285714,13.285714285714286,1.4285714285714286,1407.0,968.5714285714286,434.57142857142856,38150.857142857145,24417.14285714286,10892.714285714286,0.03687990533820622,0.03966768078633279,0.03989560518826476,1.167800453514739,1.4645657298044419,0.40339000895727517,15.071428571428571,13.357142857142858,1.7142857142857142,1250.5714285714287,858.5714285714286,391.5,37756.07142857143,23962.64285714286,11191.07142857143,0.033122392803428026,0.03582957997120518,0.03498324557204404,1.1961451247165533,1.4724397391044657,0.4840680107487301,12600000.0,9071436.0,3541415.0
2020-07-27,18.0,17.0,1.0,1231.0,756.0,458.0,30567.0,18963.0,9764.0,0.040272188961952435,0.03986710963455149,0.046907005325686195,1.4285714285714286,1.8740142134056834,0.2823730062700926,16.428571428571427,15.142857142857142,1.2857142857142858,1415.2857142857142,972.0,438.2857142857143,37575.0,23902.571428571428,10688.857142857143,0.037665621138675026,0.04066508086398355,0.04100398278581166,1.3038548752834467,1.6692899716050624,0.36305100806154766,15.928571428571429,14.214285714285714,1.7142857142857142,1275.4285714285713,869.2142857142857,404.64285714285717,37795.71428571428,23720.928571428572,11407.92857142857,0.03374532259893412,0.036643349904996486,0.0354703182623614,1.2641723356009071,1.566927850704752,0.4840680107487301,12600000.0,9071436.0,3541415.0
2020-07-28,30.0,19.0,11.0,1076.0,773.0,320.0,28331.0,17802.0,8300.0,0.037979598319861634,0.04342208740590945,0.03855421686746988,2.380952380952381,2.0944864738063522,3.1061030689710187,17.428571428571427,14.714285714285714,2.7142857142857144,1432.5714285714287,976.4285714285714,455.14285714285717,37373.0,23565.85714285714,11033.42857142857,0.03833172152547103,0.04143403592364256,0.04125126239738976,1.3832199546485258,1.6220459158049192,0.7664410170188228,16.285714285714285,13.857142857142858,2.4285714285714284,1301.7857142857142,890.8571428571429,409.85714285714283,37787.5,23779.285714285714,11389.357142857143,0.03445016776144794,0.03746357874500616,0.03598597688318041,1.292517006802721,1.527557804204633,0.6857630152273676,12600000.0,9071436.0,3541415.0
2020-07-29,14.0,11.0,3.0,1393.0,901.0,492.0,38187.0,21072.0,10949.0,0.03647838269568178,0.04275816249050873,0.04493561055804183,1.1111111111111112,1.2125974322036777,0.8471190188102778,16.142857142857142,13.428571428571429,2.7142857142857144,1403.2857142857142,941.5714285714286,459.14285714285717,37166.42857142857,23203.0,10968.285714285714,0.037756808179424596,0.04057972799083862,0.04186094975123082,1.2811791383219955,1.4803137484044895,0.7664410170188228,16.714285714285715,14.071428571428571,2.642857142857143,1316.5,895.5714285714286,419.57142857142856,37789.357142857145,23536.0,11304.714285714286,0.03483785117124814,0.038051131397494414,0.037114730896086336,1.3265306122448979,1.5511798321047043,0.746271516570959,12600000.0,9071436.0,3541415.0
2020-07-30,14.0,11.0,3.0,1772.0,1160.0,617.0,41134.0,24906.0,13474.0,0.043078718335197164,0.0465751224604513,0.045791895502449165,1.1111111111111112,1.2125974322036777,0.8471190188102778,15.428571428571429,12.428571428571429,3.0,1424.4285714285713,944.1428571428571,478.14285714285717,37370.42857142857,23246.285714285714,11170.857142857143,0.03811646336102265,0.04061478331407783,0.04280270090541716,1.2244897959183674,1.3700776182041552,0.8471190188102778,16.0,13.5,2.5,1353.2857142857142,914.2142857142857,436.7857142857143,37655.642857142855,23478.428571428572,11217.142857142857,0.035938457336123025,0.03893847848176746,0.038939123790117165,1.2698412698412698,1.4881877577045133,0.7059325156752315,12600000.0,9071436.0,3541415.0
2020-07-31,21.0,19.0,2.0,1941.0,1309.0,618.0,49782.0,31204.0,14055.0,0.03898999638423527,0.04194975003204717,0.0439701173959445,1.6666666666666667,2.0944864738063522,0.5647460125401852,15.714285714285714,12.428571428571429,3.2857142857142856,1482.857142857143,986.1428571428571,493.2857142857143,38149.28571428572,23610.0,11379.42857142857,0.03886985339549514,0.041768015973860956,0.043348900271166016,1.2471655328798186,1.3700776182041552,0.9277970206017327,15.928571428571429,13.5,2.4285714285714284,1393.0714285714287,940.7857142857143,449.64285714285717,38090.642857142855,23836.571428571428,11200.714285714286,0.03657253656222282,0.03946816416550799,0.040144123461513935,1.2641723356009071,1.4881877577045133,0.6857630152273676,12600000.0,9071436.0,3541415.0
2020-08-01,8.0,7.0,1.0,1639.0,1097.0,549.0,39809.0,24157.0,12829.0,0.04117159436308372,0.045411267955458044,0.042793670590069374,0.6349206349206349,0.7716529114023403,0.2823730062700926,15.142857142857142,12.142857142857142,3.142857142857143,1513.2857142857142,1007.1428571428571,505.0,38379.142857142855,23698.0,11550.42857142857,0.03942989868008665,0.04249906562337991,0.043721321410460964,1.201814058956916,1.3385815810040596,0.8874580197060052,15.285714285714286,13.0,2.2857142857142856,1419.0,959.8571428571429,457.14285714285717,37641.357142857145,23613.214285714286,11040.714285714286,0.03769789688014133,0.040649152260386893,0.041405188587694895,1.2131519274376419,1.4330696926043462,0.6454240143316402,12600000.0,9071436.0,3541415.0
2020-08-02,13.0,9.0,4.0,1467.0,934.0,539.0,38945.0,26160.0,10963.0,0.03766850686866093,0.035703363914373086,0.04916537444130256,1.0317460317460319,0.992125171803009,1.1294920250803704,16.857142857142858,13.285714285714286,3.5714285714285716,1502.7142857142858,990.0,513.2857142857143,38107.857142857145,23466.285714285714,11476.285714285714,0.03943318775655564,0.04218818487313106,0.04472576991062315,1.3378684807256236,1.4645657298044419,1.008475022393188,15.785714285714286,13.285714285714286,2.5,1454.857142857143,979.2857142857143,473.92857142857144,38129.357142857145,23941.714285714286,11184.5,0.038155826687722806,0.040902907060002866,0.04237369318508395,1.2528344671201814,1.4645657298044419,0.7059325156752315,12600000.0,9071436.0,3541415.0
2020-08-03,10.0,5.0,5.0,1298.0,890.0,398.0,28475.0,18231.0,8956.0,0.045583845478489905,0.048817947452141956,0.044439481911567665,0.7936507936507936,0.5511806510016716,1.411865031350463,15.714285714285714,11.571428571428571,4.142857142857143,1512.2857142857142,1009.1428571428571,504.7142857142857,37809.0,23361.714285714286,11360.857142857143,0.03999803523726399,0.04319643861751828,0.04442572240525111,1.2471655328798186,1.2755895066038685,1.169831025976098,16.071428571428573,13.357142857142858,2.7142857142857144,1463.7857142857142,990.5714285714286,471.5,37692.0,23632.14285714286,11024.857142857143,0.03883544821940237,0.04191627625812301,0.0427669940653588,1.2755102040816328,1.4724397391044657,0.7664410170188228,12600000.0,9071436.0,3541415.0
2020-08-04,17.0,9.0,8.0,1471.0,1040.0,413.0,42598.0,28805.0,11699.0,0.034532137659045024,0.03610484290921715,0.03530216257799812,1.3492063492063493,0.992125171803009,2.2589840501607408,13.857142857142858,10.142857142857142,3.7142857142857144,1568.7142857142858,1047.2857142857142,518.0,39847.142857142855,24933.571428571428,11846.42857142857,0.039368300290395446,0.04200303664021543,0.04372625866747061,1.0997732426303857,1.118109320603391,1.0488140232889154,15.642857142857142,12.428571428571429,3.2142857142857144,1500.642857142857,1011.8571428571429,486.57142857142856,38610.07142857143,24249.714285714286,11439.92857142857,0.03886661696337558,0.04172655937036077,0.04253273309648537,1.2414965986394557,1.3700776182041552,0.9076275201538692,12600000.0,9071436.0,3541415.0
2020-08-05,30.0,19.0,11.0,1759.0,1174.0,599.0,46668.0,26645.0,10940.0,0.03769178023485043,0.0440607993995121,0.054753199268738575,2.380952380952381,2.0944864738063522,3.1061030689710187,16.142857142857142,11.285714285714286,4.857142857142857,1621.0,1086.2857142857142,533.2857142857143,41058.71428571428,25729.714285714286,11845.142857142857,0.0394800477365167,0.042219112976658445,0.04502146750928651,1.2811791383219955,1.2440934694037733,1.3715260304547352,16.142857142857142,12.357142857142858,3.7857142857142856,1512.142857142857,1013.9285714285714,496.2142857142857,39112.57142857143,24466.35714285714,11406.714285714286,0.03866129998392917,0.04144174653824932,0.04350194747454507,1.2811791383219955,1.3622036089041314,1.068983523736779,12600000.0,9071436.0,3541415.0
2020-08-06,19.0,12.0,7.0,1953.0,1223.0,739.0,41686.0,23577.0,14830.0,0.046850261478673896,0.051872587691394155,0.04983142279163857,1.507936507936508,1.322833562404012,1.9766110438906481,16.857142857142858,11.428571428571429,5.428571428571429,1646.857142857143,1095.2857142857142,550.7142857142857,41137.57142857143,25539.85714285714,12038.857142857143,0.04003292089608735,0.0428853500690797,0.045744731346117326,1.3378684807256236,1.259841488003821,1.5328820340376457,16.142857142857142,11.928571428571429,4.214285714285714,1535.642857142857,1019.7142857142857,514.4285714285714,39254.0,24393.071428571428,11604.857142857143,0.039120671960637315,0.04180343950126353,0.04432872934977965,1.2811791383219955,1.3149595531039882,1.1900005264239617,12600000.0,9071436.0,3541415.0
2020-08-07,21.0,12.0,9.0,2084.0,1425.0,655.0,46869.0,30738.0,13601.0,0.04446435810450404,0.0463595549482725,0.048158223660025,1.6666666666666667,1.322833562404012,2.5413570564308334,16.857142857142858,10.428571428571429,6.428571428571429,1667.2857142857142,1111.857142857143,556.0,40721.42857142857,25473.285714285714,11974.0,0.04094369408875636,0.04364796733833204,0.046433940203774844,1.3378684807256236,1.1496053578034866,1.8152550403077383,16.285714285714285,11.428571428571429,4.857142857142857,1575.0714285714287,1049.0,524.6428571428571,39435.357142857145,24541.64285714286,11676.714285714286,0.039940589934703265,0.04274367474525806,0.04493069234251318,1.292517006802721,1.259841488003821,1.3715260304547352,12600000.0,9071436.0,3541415.0
2020-08-08,15.0,8.0,7.0,2190.0,1444.0,758.0,48016.0,29033.0,16275.0,0.04560979673442186,0.0497365067337168,0.04657450076804916,1.1904761904761905,0.8818890416026746,1.9766110438906481,17.857142857142858,10.571428571428571,7.285714285714286,1746.0,1161.4285714285713,585.8571428571429,41893.857142857145,26169.85714285714,12466.285714285714,0.04167675451907371,0.04438039401929155,0.04699532453245325,1.4172335600907031,1.1653533764035342,2.0572890456821034,16.5,11.357142857142858,5.214285714285714,1629.642857142857,1084.2857142857142,545.4285714285714,40136.5,24933.928571428572,12008.357142857143,0.04060251534495676,0.04348635680011458,0.0454207486452887,1.3095238095238095,1.251967478703797,1.4723735326940544,12600000.0,9071436.0,3541415.0
2020-08-09,8.0,7.0,1.0,1382.0,916.0,451.0,41354.0,27016.0,13008.0,0.03341877448372588,0.03390583358010068,0.0346709717097171,0.6349206349206349,0.7716529114023403,0.2823730062700926,17.142857142857142,10.285714285714286,6.857142857142857,1733.857142857143,1158.857142857143,573.2857142857143,42238.0,26292.14285714286,12758.42857142857,0.041049697970006696,0.044076177021923985,0.04493388124377163,1.3605442176870748,1.133857339203439,1.9362720429949205,17.0,11.785714285714286,5.214285714285714,1618.2857142857142,1074.4285714285713,543.2857142857143,40172.92857142857,24879.214285714286,12117.357142857143,0.040282990855604606,0.043185791926134545,0.044835330664984706,1.3492063492063493,1.2992115345039403,1.4723735326940544,12600000.0,9071436.0,3541415.0
2020-08-10,1.0,0.0,1.0,1319.0,831.0,498.0,32353.0,23286.0,8381.0,0.040769016783605845,0.03568667869105901,0.0594201169311538,0.07936507936507936,0.0,0.2823730062700926,15.857142857142858,9.571428571428571,6.285714285714286,1736.857142857143,1150.4285714285713,587.5714285714286,42792.0,27014.285714285714,12676.285714285714,0.0405883609753492,0.04258593336858805,0.046352018392048146,1.2585034013605443,1.0551172462032,1.7749160394120105,15.785714285714286,10.571428571428571,5.214285714285714,1624.5714285714287,1079.7857142857142,546.1428571428571,40300.5,25188.0,12018.57142857143,0.040311445976388104,0.042869053290682635,0.04544157850944965,1.2528344671201814,1.1653533764035342,1.4723735326940544,12600000.0,9071436.0,3541415.0
2020-08-11,19.0,10.0,9.0,1549.0,1033.0,526.0,41362.0,25334.0,13627.0,0.03744983318021372,0.04077524275676956,0.03859983855580832,1.507936507936508,1.1023613020033431,2.5413570564308334,16.142857142857142,9.714285714285714,6.428571428571429,1748.0,1149.4285714285713,603.7142857142857,42615.42857142857,26518.428571428572,12951.714285714286,0.04101800823310136,0.04334452052211669,0.04661269330039045,1.2811791383219955,1.0708652648032475,1.8152550403077383,15.0,9.928571428571429,5.071428571428571,1658.357142857143,1098.357142857143,560.8571428571429,41231.28571428572,25726.0,12399.07142857143,0.04022084478152859,0.04269443919992004,0.04523380207043154,1.1904761904761905,1.0944872927033193,1.4320345317983267,12600000.0,9071436.0,3541415.0
2020-08-12,16.0,5.0,11.0,1645.0,947.0,651.0,42098.0,20734.0,14550.0,0.039075490522115064,0.045673772547506514,0.04474226804123711,1.2698412698412698,0.5511806510016716,3.1061030689710187,14.142857142857142,7.714285714285714,6.428571428571429,1731.7142857142858,1117.0,611.1428571428571,41962.57142857143,25674.0,13467.42857142857,0.04126806882323704,0.04350704993378515,0.04537932790224033,1.1224489795918366,0.8503930044025791,1.8152550403077383,15.142857142857142,9.5,5.642857142857143,1676.357142857143,1101.642857142857,572.2142857142857,41510.642857142855,25701.85714285714,12656.285714285714,0.040383791420100526,0.042862383485351256,0.04521186536334289,1.201814058956916,1.0472432369031761,1.593390535381237,12600000.0,9071436.0,3541415.0
2020-08-13,24.0,15.0,9.0,1834.0,1175.0,669.0,46006.0,23567.0,17225.0,0.03986436551754119,0.04985785208130012,0.0388388969521045,1.9047619047619047,1.6535419530050148,2.5413570564308334,14.857142857142858,8.142857142857142,6.714285714285714,1714.7142857142858,1110.142857142857,601.1428571428571,42579.71428571428,25672.571428571428,13809.57142857143,0.04027068557126466,0.04324237095733078,0.043530884376260764,1.179138321995465,0.8976370602027224,1.8959330420991933,15.857142857142858,9.785714285714286,6.071428571428571,1680.7857142857142,1102.7142857142858,575.9285714285714,41858.642857142855,25606.214285714286,12924.214285714286,0.040153851141853276,0.04306432311352992,0.044561979451638395,1.2585034013605443,1.0787392741032718,1.7144075380684192,12600000.0,9071436.0,3541415.0
2020-08-14,25.0,12.0,13.0,2264.0,1447.0,852.0,49541.0,28621.0,17934.0,0.04569952160836479,0.05055728311379756,0.04750752760120441,1.9841269841269842,1.322833562404012,3.670849081511204,15.428571428571429,8.142857142857142,7.285714285714286,1740.4285714285713,1113.2857142857142,629.2857142857143,42961.42857142857,25370.14285714286,14428.57142857143,0.04051142220596548,0.043881728240732915,0.04361386138613862,1.2244897959183674,0.8976370602027224,2.0572890456821034,16.142857142857142,9.285714285714286,6.857142857142857,1703.857142857143,1112.5714285714287,592.6428571428571,41841.42857142857,25421.714285714286,13201.285714285714,0.040721772679162827,0.043764610681532104,0.0448928134705494,1.2811791383219955,1.0236212090031047,1.9362720429949205,12600000.0,9071436.0,3541415.0
2020-08-15,5.0,2.0,3.0,1828.0,1083.0,759.0,44414.0,28777.0,13794.0,0.04115819336245328,0.03763422177433367,0.05502392344497608,0.3968253968253968,0.22047226040066864,0.8471190188102778,14.0,7.285714285714286,6.714285714285714,1688.7142857142858,1061.7142857142858,629.4285714285714,42446.857142857145,25333.571428571428,14074.142857142857,0.03978420074849896,0.041909380550934676,0.04472233782316102,1.1111111111111112,0.8031489486024358,1.8959330420991933,15.928571428571429,8.928571428571429,7.0,1717.357142857143,1111.5714285714287,607.6428571428571,42170.357142857145,25751.714285714286,13270.214285714286,0.040724273143795994,0.043164948796751396,0.04578998078403298,1.2641723356009071,0.984251162502985,1.9766110438906481,12600000.0,9071436.0,3541415.0
2020-08-16,18.0,14.0,4.0,1562.0,914.0,643.0,37089.0,22925.0,13390.0,0.042114912777373344,0.039869138495092694,0.04802091112770725,1.4285714285714286,1.5433058228046805,1.1294920250803704,15.428571428571429,8.285714285714286,7.142857142857143,1714.4285714285713,1061.4285714285713,656.8571428571429,41837.57142857143,24749.14285714286,14128.714285714286,0.04097820482614738,0.042887488166978356,0.046490935379824266,1.2244897959183674,0.9133850788027702,2.016950044786376,16.285714285714285,9.285714285714286,7.0,1724.142857142857,1110.142857142857,615.0714285714286,42037.78571428572,25520.64285714286,13443.57142857143,0.04101412164906062,0.043499799881888325,0.04575208543648052,1.292517006802721,1.0236212090031047,1.9766110438906481,12600000.0,9071436.0,3541415.0
2020-08-17,12.0,4.0,8.0,1773.0,1266.0,499.0,38246.0,27576.0,9988.0,0.04635778904983528,0.0459094865100087,0.0499599519423308,0.9523809523809523,0.4409445208013373,2.2589840501607408,17.0,8.857142857142858,8.142857142857142,1779.2857142857142,1123.5714285714287,657.0,42679.42857142857,25362.0,14358.285714285714,0.041689539289587484,0.044301373258080146,0.04575755163768058,1.3492063492063493,0.9763771532029613,2.299323051056468,16.428571428571427,9.214285714285714,7.214285714285714,1758.0714285714287,1137.0,622.2857142857143,42735.71428571428,26188.14285714286,13517.285714285714,0.04113822497075047,0.043416595296671884,0.04603629215501845,1.3038548752834467,1.0157471997030805,2.0371195452342397,12600000.0,9071436.0,3541415.0
