date,region,cliAdmissions,testPositivity,positiveTests,totalTests
2021-08-13,South Suburban,11.0,6.7,174,2531
2021-08-14,South Suburban,12.0,6.9,291,3331
2021-08-15,South Suburban,12.0,7.1,163,2060
2021-08-16,South Suburban,13.0,6.8,201,3325
2021-08-17,South Suburban,13.0,6.9,225,3487
2021-08-18,South Suburban,14.0,7.1,269,4088
2021-08-19,South Suburban,14.0,7.0,331,4753
2021-08-20,South Suburban,14.0,7.1,236,3226
2021-08-21,South Suburban,14.0,6.8,181,2567
2020-06-11,West Suburban,5.0,7.0,136,2381
2020-06-12,West Suburban,7.0,6.5,113,2158
2020-06-13,West Suburban,9.0,6.0,102,2090
2020-06-14,West Suburban,10.0,5.5,81,1802
2020-06-15,West Suburban,11.0,5.2,87,2057
2020-06-16,West Suburban,13.0,5.0,130,3169
2020-06-17,West Suburban,12.0,4.6,101,2807
2020-06-18,West Suburban,11.0,4.2,80,2295
2020-06-19,West Suburban,11.0,4.1,107,2640
2020-06-20,West Suburban,11.0,4.3,160,2687
2020-06-21,West Suburban,11.0,4.3,91,1857
2020-06-22,West Suburban,11.0,4.3,90,2252
2020-06-23,West Suburban,11.0,4.2,107,2818
2020-06-24,West Suburban,12.0,4.3,100,2700
2020-06-25,West Suburban,12.0,4.3,123,3008
2020-06-26,West Suburban,12.0,4.3,117,3117
2020-06-27,West Suburban,12.0,4.0,81,1771
2020-06-28,West Suburban,12.0,3.9,79,2249
2020-06-29,West Suburban,13.0,3.9,126,3001
2020-06-30,West Suburban,13.0,3.8,107,3226
2020-07-01,West Suburban,12.0,3.9,147,3392
2020-07-02,West Suburban,12.0,3.8,118,3634
2020-07-03,West Suburban,13.0,3.8,107,3017
2020-07-04,West Suburban,13.0,3.7,104,2550
2020-07-05,West Suburban,14.0,3.8,86,1902
2020-07-06,West Suburban,15.0,3.7,86,2549
2020-07-07,West Suburban,14.0,3.8,110,3034
2020-07-08,West Suburban,15.0,3.6,126,3506
2020-07-09,West Suburban,15.0,3.8,150,3433
2020-07-10,West Suburban,15.0,3.8,99,2862
2020-07-11,West Suburban,14.0,3.9,174,4046
2020-07-12,West Suburban,14.0,3.8,101,2795
2020-07-13,West Suburban,13.0,3.7,83,3138
2020-07-14,West Suburban,14.0,3.7,148,3943
2020-07-15,West Suburban,13.0,3.8,132,3201
2020-07-16,West Suburban,14.0,3.7,93,2571
2020-07-17,West Suburban,14.0,3.8,173,4185
2020-07-18,West Suburban,15.0,3.8,122,2678
2020-07-19,West Suburban,14.0,4.0,166,3489
2020-07-20,West Suburban,14.0,4.2,141,3206
2020-07-21,West Suburban,13.0,4.2,149,3771
2020-07-22,West Suburban,14.0,4.3,145,3085
2020-07-23,West Suburban,14.0,4.3,158,4013
2020-07-24,West Suburban,14.0,4.5,208,4054
2020-07-25,West Suburban,14.0,4.5,187,3847
2020-07-26,West Suburban,14.0,4.5,149,3053
2020-07-27,West Suburban,15.0,4.5,109,2926
2020-07-28,West Suburban,15.0,4.7,196,3496
2020-07-29,West Suburban,15.0,4.7,165,3704
2020-07-30,West Suburban,13.0,4.8,224,4867
2020-07-31,West Suburban,13.0,4.7,157,3240
2020-08-01,West Suburban,13.0,4.7,227,4673
2020-08-02,West Suburban,14.0,4.6,111,2938
2020-08-03,West Suburban,15.0,4.6,209,5229
2020-08-04,West Suburban,14.0,4.5,195,4178
2020-08-05,West Suburban,14.0,4.4,166,4102
2020-08-06,West Suburban,16.0,4.4,241,5357
2020-08-07,West Suburban,16.0,4.6,271,4385
2020-08-08,West Suburban,16.0,4.6,207,4250
2020-08-09,West Suburban,15.0,4.8,190,3509
2020-08-10,West Suburban,15.0,4.9,189,4253
2020-08-11,West Suburban,15.0,4.8,145,3208
2020-08-12,West Suburban,16.0,4.9,210,4523
2020-08-13,West Suburban,15.0,4.9,176,4058
2020-08-14,West Suburban,14.0,4.8,220,4275
2020-08-15,West Suburban,15.0,4.8,178,3342
2020-08-16,West Suburban,15.0,5.1,305,4514
2020-08-17,West Suburban,15.0,5.2,204,3765
2020-08-18,West Suburban,16.0,5.2,223,4593
2020-08-19,West Suburban,15.0,5.4,250,4431
2020-08-20,West Suburban,15.0,5.5,216,4327
2020-08-21,West Suburban,15.0,5.8,331,4586
2020-08-22,West Suburban,15.0,5.7,253,4917
2020-08-23,West Suburban,15.0,5.6,189,3319
2020-08-24,West Suburban,15.0,5.5,211,4087
2020-08-25,West Suburban,15.0,5.7,257,4147
2020-08-26,West Suburban,15.0,5.9,185,2592
2020-08-27,West Suburban,16.0,5.9,175,3582
2020-08-28,West Suburban,15.0,5.6,222,3981
2020-08-29,West Suburban,15.0,5.9,218,3155
2020-08-30,West Suburban,14.0,5.9,172,3028
2020-08-31,West Suburban,15.0,6.2,145,1832
2020-09-01,West Suburban,14.0,6.1,187,3060
2020-09-02,West Suburban,14.0,5.9,119,2451
2020-09-03,West Suburban,13.0,5.3,499,11840
2020-09-04,West Suburban,13.0,5.5,352,5491
2020-09-05,West Suburban,13.0,5.4,201,3406
2020-09-06,West Suburban,13.0,5.5,152,2228
2020-09-07,West Suburban,12.0,5.5,194,2452
2020-09-08,West Suburban,13.0,5.4,169,3340
2020-09-09,West Suburban,12.0,5.6,221,3454
2020-09-10,West Suburban,12.0,6.1,238,4778
2020-09-11,West Suburban,13.0,5.8,242,4954
2020-09-12,West Suburban,13.0,5.8,203,3375
2020-09-13,West Suburban,13.0,5.7,159,2657
2020-09-14,West Suburban,12.0,5.4,158,2986
2020-09-15,West Suburban,13.0,5.5,255,4442
2020-09-16,West Suburban,12.0,5.5,219,3621
2020-09-17,West Suburban,13.0,5.5,231,4879
2020-09-18,West Suburban,13.0,5.4,302,6073
2020-09-19,West Suburban,13.0,5.5,249,3925
2020-09-20,West Suburban,13.0,5.5,182,2831
2020-09-21,West Suburban,13.0,5.5,139,2916
2020-09-22,West Suburban,11.0,5.3,178,4057
2020-09-23,West Suburban,12.0,5.3,240,4224
2020-09-24,West Suburban,12.0,5.3,297,5768
2020-09-25,West Suburban,11.0,5.4,287,5285
2020-09-26,West Suburban,11.0,5.4,255,4061
2020-09-27,West Suburban,12.0,5.3,213,4056
2020-09-28,West Suburban,12.0,5.4,180,3141
2020-09-29,West Suburban,12.0,5.5,214,4375
2020-09-30,West Suburban,12.0,5.3,233,4981
2020-10-01,West Suburban,12.0,5.2,251,5616
2020-10-02,West Suburban,12.0,4.9,226,5783
2020-10-03,West Suburban,12.0,4.8,238,4575
2020-10-04,West Suburban,13.0,4.8,193,3383
2020-10-05,West Suburban,14.0,4.9,191,3111
2020-10-06,West Suburban,14.0,5.1,292,4488
2020-10-07,West Suburban,15.0,5.3,340,6012
2020-10-08,West Suburban,15.0,5.6,344,5282
2020-10-09,West Suburban,17.0,6.3,424,5488
2020-10-10,West Suburban,17.0,6.4,338,5418
2020-10-11,West Suburban,17.0,6.7,342,4315
2020-10-12,West Suburban,17.0,7.0,353,3937
2020-10-13,West Suburban,18.0,7.4,406,3842
2020-10-14,West Suburban,19.0,7.9,339,3842
2020-10-15,West Suburban,20.0,8.4,653,7060
2020-10-16,West Suburban,20.0,8.5,500,6119
2020-10-17,West Suburban,21.0,9.0,709,7503
2020-10-18,West Suburban,21.0,9.2,405,4366
2020-10-19,West Suburban,22.0,9.4,520,4821
2020-10-20,West Suburban,23.0,9.4,490,4825
2020-10-21,West Suburban,24.0,9.3,542,6207
2020-10-22,West Suburban,25.0,9.2,608,7007
2020-10-23,West Suburban,27.0,9.5,706,7316
2020-10-24,West Suburban,31.0,9.5,585,6088
2020-10-25,West Suburban,33.0,9.6,543,5438
2020-10-26,West Suburban,35.0,9.6,523,4648
2020-10-27,West Suburban,36.0,9.8,663,6006
2020-10-28,West Suburban,38.0,10.2,778,6648
2020-10-29,West Suburban,39.0,10.6,841,7627
2020-10-30,West Suburban,40.0,11.1,991,8077
2020-10-31,West Suburban,40.0,11.6,917,6947
2020-11-01,West Suburban,42.0,12.1,848,6028
2020-11-02,West Suburban,45.0,12.2,917,7506
2020-11-03,West Suburban,46.0,12.7,940,6067
2020-11-04,West Suburban,46.0,12.9,849,6736
2020-11-05,West Suburban,52.0,13.3,1047,7626
2020-11-06,West Suburban,54.0,13.7,1436,9812
2020-11-07,West Suburban,58.0,14.2,1380,8329
2020-11-08,West Suburban,56.0,14.7,1148,6495
2020-11-09,West Suburban,60.0,15.1,1337,8706
2020-11-10,West Suburban,60.0,15.2,1425,8889
2020-11-11,West Suburban,59.0,15.5,1275,8505
2020-11-12,West Suburban,58.0,15.8,1240,7840
2020-11-13,West Suburban,55.0,16.0,1497,9500
2020-11-14,West Suburban,53.0,15.8,1153,7543
2020-11-15,West Suburban,55.0,15.3,1156,8301
2020-11-16,West Suburban,58.0,15.1,1186,8653
2020-11-17,West Suburban,58.0,14.6,1153,8862
2020-11-18,West Suburban,60.0,14.8,1456,9172
2020-11-19,West Suburban,56.0,14.5,1297,9136
2020-11-20,West Suburban,58.0,14.5,1445,9401
2020-11-21,West Suburban,57.0,14.5,1115,7189
2020-11-22,West Suburban,54.0,14.4,1266,9620
2020-11-23,West Suburban,52.0,13.8,936,9490
2020-11-24,West Suburban,50.0,13.7,1294,10201
2020-11-25,West Suburban,50.0,13.2,1140,9212
2020-11-26,West Suburban,47.0,13.2,1093,7768
2020-11-27,West Suburban,47.0,13.1,1125,7454
2020-11-28,West Suburban,48.0,12.7,756,6073
2020-11-29,West Suburban,49.0,12.5,696,5938
2020-11-30,West Suburban,49.0,12.9,2445,19426
2020-12-01,West Suburban,49.0,13.2,1087,7153
2020-12-02,West Suburban,48.0,13.1,1056,9040
2020-12-03,West Suburban,53.0,13.2,1420,9967
2020-12-04,West Suburban,54.0,13.0,1266,9298
2020-12-05,West Suburban,55.0,13.2,977,7189
2020-12-06,West Suburban,57.0,13.5,1183,7995
2020-12-07,West Suburban,57.0,13.7,1012,7940
2020-12-08,West Suburban,56.0,13.4,1009,7826
2020-12-09,West Suburban,53.0,13.3,1161,10293
2020-12-10,West Suburban,49.0,12.7,935,8652
2020-12-11,West Suburban,45.0,11.8,1163,12911
2020-12-12,West Suburban,47.0,11.6,610,5542
2020-12-13,West Suburban,49.0,11.0,998,9505
2020-12-14,West Suburban,45.0,11.1,1160,8531
2020-12-15,West Suburban,42.0,10.7,774,8391
2020-12-16,West Suburban,43.0,10.6,907,8383
2020-12-17,West Suburban,42.0,10.5,932,8831
2020-12-18,West Suburban,41.0,10.8,927,9143
2020-12-19,West Suburban,42.0,10.8,808,7679
2020-12-20,West Suburban,42.0,10.3,620,8433
2020-12-21,West Suburban,42.0,9.6,669,7862
2020-12-22,West Suburban,47.0,9.7,761,7734
2020-12-23,West Suburban,49.0,9.5,862,9321
2020-12-24,West Suburban,47.0,9.0,809,10151
2020-12-25,West Suburban,45.0,8.7,505,6535
2020-12-26,West Suburban,44.0,8.6,480,4681
2020-12-27,West Suburban,43.0,8.8,447,5150
2020-12-28,West Suburban,42.0,9.0,593,6176
2020-12-29,West Suburban,39.0,9.1,700,6119
2020-12-30,West Suburban,36.0,9.4,877,8260
2020-12-31,West Suburban,35.0,9.8,930,9340
2021-01-01,West Suburban,34.0,10.2,518,4903
2021-01-02,West Suburban,35.0,10.1,548,5783
2021-01-03,West Suburban,35.0,10.4,531,4773
2021-01-04,West Suburban,34.0,10.6,821,7170
2021-01-05,West Suburban,34.0,10.5,719,6782
2021-01-06,West Suburban,31.0,10.5,970,9426
2021-01-07,West Suburban,31.0,10.6,981,9286
2021-01-08,West Suburban,32.0,10.4,814,8607
2021-01-09,West Suburban,33.0,10.4,647,6674
2021-01-10,West Suburban,33.0,10.3,591,5974
2021-01-11,West Suburban,34.0,10.1,751,7574
2021-01-12,West Suburban,33.0,9.8,454,5527
2021-01-13,West Suburban,35.0,9.4,859,10772
2021-01-14,West Suburban,38.0,9.0,763,8959
2021-01-15,West Suburban,36.0,8.7,661,8616
2021-01-16,West Suburban,37.0,8.2,495,8376
2021-01-17,West Suburban,34.0,8.2,489,4992
2021-01-18,West Suburban,32.0,7.9,523,6421
2021-01-19,West Suburban,31.0,7.9,556,6680
2021-01-20,West Suburban,30.0,7.6,491,8136
2021-01-21,West Suburban,30.0,7.2,652,10268
2021-01-22,West Suburban,30.0,7.3,639,8022
2021-01-23,West Suburban,31.0,7.5,599,8310
2021-01-24,West Suburban,31.0,7.2,412,6158
2021-01-25,West Suburban,31.0,7.1,462,5814
2021-01-26,West Suburban,30.0,7.1,436,5256
2021-01-27,West Suburban,28.0,7.2,526,8119
2021-01-28,West Suburban,27.0,7.1,489,8604
2021-01-29,West Suburban,24.0,6.5,463,9582
2021-01-30,West Suburban,23.0,6.4,406,6746
2021-01-31,West Suburban,22.0,6.2,301,5440
2021-02-01,West Suburban,21.0,6.0,298,4793
2021-02-02,West Suburban,22.0,5.5,338,7881
2021-02-03,West Suburban,23.0,5.4,433,7766
2021-02-04,West Suburban,21.0,5.1,361,8627
2021-02-05,West Suburban,21.0,5.2,352,6495
2021-02-06,West Suburban,21.0,4.9,250,6943
2021-02-07,West Suburban,21.0,4.9,241,4015
2021-02-08,West Suburban,20.0,4.7,190,4118
2021-02-09,West Suburban,18.0,4.8,249,5466
2021-02-10,West Suburban,15.0,4.4,369,9836
2021-02-11,West Suburban,15.0,4.3,300,8042
2021-02-12,West Suburban,15.0,4.2,271,6612
2021-02-13,West Suburban,15.0,4.3,272,5495
2021-02-14,West Suburban,15.0,4.3,214,3940
2021-02-15,West Suburban,15.0,4.3,198,3862
2021-02-16,West Suburban,15.0,4.3,176,4025
2021-02-17,West Suburban,15.0,4.3,229,6294
2021-02-18,West Suburban,14.0,4.3,231,6748
2021-02-19,West Suburban,13.0,4.2,174,4941
2021-02-20,West Suburban,13.0,4.1,250,6489
2021-02-21,West Suburban,13.0,3.8,108,3285
2021-02-22,West Suburban,14.0,3.8,223,5070
2021-02-23,West Suburban,13.0,3.7,215,5786
2021-02-24,West Suburban,13.0,3.6,254,8205
2021-02-25,West Suburban,14.0,3.5,208,7356
2021-02-26,West Suburban,13.0,3.5,212,5647
2021-02-27,West Suburban,12.0,3.4,177,5288
2021-02-28,West Suburban,12.0,3.6,172,3758
2021-03-01,West Suburban,12.0,3.8,309,4494
2021-03-02,West Suburban,11.0,4.5,472,5557
2021-03-03,West Suburban,11.0,4.5,199,6831
2021-03-04,West Suburban,9.0,4.5,234,7711
2021-03-05,West Suburban,9.0,4.6,265,6035
2021-03-06,West Suburban,9.0,4.7,174,4844
2021-03-07,West Suburban,9.0,4.6,140,3366
2021-03-08,West Suburban,9.0,4.4,192,4175
2021-03-09,West Suburban,10.0,3.7,193,4709
2021-03-10,West Suburban,11.0,3.7,198,6686
2021-03-11,West Suburban,12.0,3.8,237,7031
2021-03-12,West Suburban,12.0,3.7,199,5235
2021-03-13,West Suburban,13.0,3.8,218,4828
2021-03-14,West Suburban,12.0,3.9,137,2724
2021-03-15,West Suburban,13.0,3.8,196,4651
2021-03-16,West Suburban,13.0,3.9,242,5257
2021-03-17,West Suburban,12.0,4.0,228,7025
2021-03-18,West Suburban,12.0,4.2,315,6435
2021-03-19,West Suburban,12.0,4.3,243,6148
2021-03-20,West Suburban,12.0,4.2,194,4572
2021-03-21,West Suburban,13.0,4.2,160,3426
2021-03-22,West Suburban,13.0,4.3,194,3669
2021-03-23,West Suburban,14.0,4.7,413,6057
2021-03-24,West Suburban,14.0,4.9,305,7171
2021-03-25,West Suburban,15.0,4.8,314,6958
2021-03-26,West Suburban,15.0,5.0,351,6572
2021-03-27,West Suburban,16.0,5.2,310,5331
2021-03-28,West Suburban,16.0,5.4,270,4202
2021-03-29,West Suburban,16.0,5.6,298,3947
2021-03-30,West Suburban,17.0,5.6,338,4594
2021-03-31,West Suburban,18.0,5.9,390,7018
2021-04-01,West Suburban,17.0,6.2,384,6119
2021-04-02,West Suburban,16.0,6.5,398,5419
2021-04-03,West Suburban,18.0,6.7,387,5329
2021-04-04,West Suburban,19.0,6.9,358,4408
2021-04-05,West Suburban,19.0,7.1,388,4571
2021-04-06,West Suburban,20.0,7.2,525,6480
2021-04-07,West Suburban,22.0,7.4,501,7627
2021-04-08,West Suburban,23.0,7.3,554,8572
2021-04-09,West Suburban,25.0,7.3,462,6789
2021-04-10,West Suburban,27.0,7.4,529,6382
2021-04-11,West Suburban,28.0,7.4,393,4804
2021-04-12,West Suburban,29.0,7.3,381,5075
2021-04-13,West Suburban,29.0,7.2,488,6811
2021-04-14,West Suburban,29.0,6.8,446,9493
2021-04-15,West Suburban,29.0,6.7,431,7619
2021-04-16,West Suburban,28.0,6.5,395,6634
2021-04-17,West Suburban,27.0,6.2,376,6531
2021-04-18,West Suburban,27.0,6.1,315,4098
2021-04-19,West Suburban,25.0,6.0,337,5587
2021-04-20,West Suburban,25.0,5.8,327,5538
2021-04-21,West Suburban,25.0,5.9,445,8156
2021-04-22,West Suburban,25.0,5.7,410,8934
2021-04-23,West Suburban,25.0,5.7,408,6726
2021-04-24,West Suburban,26.0,5.6,288,5946
2021-04-25,West Suburban,26.0,5.7,350,4336
2021-04-26,West Suburban,26.0,5.6,334,5957
2021-04-27,West Suburban,27.0,5.6,379,6692
2021-04-28,West Suburban,25.0,5.4,339,8278
2021-04-29,West Suburban,25.0,5.4,413,8595
2021-04-30,West Suburban,24.0,5.2,344,7007
2021-05-01,West Suburban,23.0,5.3,300,5584
2021-05-02,West Suburban,23.0,5.1,262,3945
2021-05-03,West Suburban,25.0,5.1,298,5632
2021-05-04,West Suburban,23.0,5.0,283,5822
2021-05-05,West Suburban,25.0,4.9,291,8020
2021-05-06,West Suburban,24.0,4.8,399,9804
2021-05-07,West Suburban,25.0,4.7,250,5979
2021-05-08,West Suburban,24.0,4.4,194,5934
2021-05-09,West Suburban,24.0,4.3,196,3197
2021-05-10,West Suburban,20.0,4.2,206,4296
2021-05-11,West Suburban,20.0,4.2,234,5021
2021-05-12,West Suburban,19.0,4.2,233,6898
2021-05-13,West Suburban,17.0,4.1,246,6778
2021-05-14,West Suburban,16.0,3.9,189,6464
2021-05-15,West Suburban,16.0,4.1,188,4066
2021-05-16,West Suburban,14.0,3.8,114,3205
2021-05-17,West Suburban,13.0,3.6,184,6053
2021-05-18,West Suburban,14.0,3.5,219,5898
2021-05-19,West Suburban,13.0,3.6,229,5954
2021-05-20,West Suburban,13.0,4.3,518,6888
2021-05-21,West Suburban,12.0,4.4,161,4459
2021-05-22,West Suburban,14.0,4.4,184,4426
2021-05-23,West Suburban,14.0,4.4,112,2963
2021-05-24,West Suburban,13.0,4.4,112,4455
2021-05-25,West Suburban,12.0,4.3,130,4238
2021-05-26,West Suburban,11.0,4.0,87,5021
2021-05-27,West Suburban,10.0,2.9,94,4958
2021-05-28,West Suburban,10.0,2.7,100,4072
2021-05-29,West Suburban,10.0,2.5,76,3146
2021-05-30,West Suburban,9.0,2.3,45,2677
2021-05-31,West Suburban,9.0,2.2,69,3363
2021-06-01,West Suburban,9.0,2.0,51,2540
2021-06-02,West Suburban,9.0,2.0,68,4009
2021-06-03,West Suburban,8.0,2.0,94,5313
2021-06-04,West Suburban,8.0,1.9,62,4041
2021-06-05,West Suburban,7.0,1.7,48,3642
2021-06-06,West Suburban,8.0,1.7,33,2615
2021-06-07,West Suburban,8.0,1.6,42,3212
2021-06-08,West Suburban,7.0,1.6,61,3458
2021-06-09,West Suburban,7.0,1.5,64,4003
2021-06-10,West Suburban,8.0,1.5,54,4110
2021-06-11,West Suburban,8.0,1.4,40,3606
2021-06-12,West Suburban,8.0,1.4,35,2992
2021-06-13,West Suburban,8.0,1.3,21,2489
2021-06-14,West Suburban,7.0,1.2,13,2783
2021-06-15,West Suburban,6.0,1.1,30,3189
2021-06-16,West Suburban,6.0,0.9,19,3566
2021-06-17,West Suburban,5.0,0.8,23,3256
2021-06-18,West Suburban,5.0,0.8,41,3630
2021-06-19,West Suburban,5.0,0.8,24,2828
2021-06-20,West Suburban,5.0,0.8,19,2000
2021-06-21,West Suburban,5.0,0.9,29,2432
2021-06-22,West Suburban,5.0,0.9,29,2867
2021-06-23,West Suburban,5.0,0.9,25,3608
2021-06-24,West Suburban,5.0,1.0,38,3506
2021-06-25,West Suburban,5.0,0.9,24,2596
2021-06-26,West Suburban,5.0,0.9,20,2665
2021-06-27,West Suburban,5.0,0.9,6,746
2021-06-28,West Suburban,5.0,1.0,51,3400
2021-06-29,West Suburban,4.0,1.0,33,3117
2021-06-30,West Suburban,4.0,1.0,21,2893
2021-07-01,West Suburban,4.0,1.0,37,3137
2021-07-02,West Suburban,3.0,1.1,37,2716
2021-07-03,West Suburban,3.0,1.1,5,700
2021-07-04,West Suburban,3.0,1.2,9,444
2021-07-05,West Suburban,4.0,1.1,53,4058
2021-07-06,West Suburban,4.0,1.3,45,2393
2021-07-07,West Suburban,4.0,1.3,34,3033
2021-07-08,West Suburban,5.0,1.4,52,3235
2021-07-09,West Suburban,5.0,1.5,59,3492
2021-07-10,West Suburban,6.0,1.5,42,2734
2021-07-11,West Suburban,6.0,1.5,26,1756
2021-07-12,West Suburban,6.0,1.7,65,2657
2021-07-13,West Suburban,6.0,1.7,55,2671
2021-07-14,West Suburban,7.0,1.9,83,3803
2021-07-15,West Suburban,7.0,1.9,44,2153
2021-07-16,West Suburban,7.0,2.1,79,2856
2021-07-17,West Suburban,7.0,2.2,77,3415
2021-07-18,West Suburban,7.0,2.4,66,2198
2021-07-19,West Suburban,8.0,2.5,76,2133
2021-07-20,West Suburban,8.0,2.8,108,2695
2021-07-21,West Suburban,8.0,3.0,153,4416
2021-07-22,West Suburban,8.0,3.3,123,2818
2021-07-23,West Suburban,9.0,3.4,156,4495
2021-07-24,West Suburban,9.0,3.7,122,3237
2021-07-25,West Suburban,10.0,3.8,97,2428
2021-07-26,West Suburban,10.0,4.1,162,2614
2021-07-27,West Suburban,11.0,4.2,161,3364
2021-07-28,West Suburban,12.0,4.3,166,3839
2021-07-29,West Suburban,12.0,4.4,227,4856
2021-07-30,West Suburban,12.0,4.5,187,4636
2021-07-31,West Suburban,13.0,4.6,184,4100
2021-08-01,West Suburban,14.0,4.7,151,3087
2021-08-02,West Suburban,15.0,4.7,227,4002
2021-08-03,West Suburban,15.0,4.9,253,4004
2021-08-04,West Suburban,14.0,5.3,352,5394
2021-08-05,West Suburban,14.0,5.1,273,6546
2021-08-06,West Suburban,14.0,5.3,276,5322
2021-08-07,West Suburban,16.0,5.3,270,5436
2021-08-08,West Suburban,16.0,5.4,256,4797
2021-08-09,West Suburban,16.0,5.5,288,4265
2021-08-10,West Suburban,17.0,5.5,289,4577
2021-08-11,West Suburban,18.0,5.4,349,5992
2021-08-12,West Suburban,20.0,5.8,398,6451
2021-08-13,West Suburban,22.0,5.8,335,6035
2021-08-14,West Suburban,22.0,6.0,346,5635
2021-08-15,West Suburban,23.0,6.1,285,4626
2021-08-16,West Suburban,23.0,6.1,280,3992
2021-08-17,West Suburban,24.0,6.1,304,5094
2021-08-18,West Suburban,23.0,6.1,397,6674
2021-08-19,West Suburban,23.0,5.9,397,7419
2021-08-20,West Suburban,21.0,5.9,357,6391
2021-08-21,West Suburban,22.0,5.9,305,5451
2020-06-11,North Suburban,3.0,5.5,101,1986
2020-06-12,North Suburban,4.0,5.3,88,1350
2020-06-13,North Suburban,5.0,4.8,66,1490
2020-06-14,North Suburban,6.0,4.5,51,1512
2020-06-15,North Suburban,7.0,4.4,39,1126
2020-06-16,North Suburban,8.0,4.3,75,1887
2020-06-17,North Suburban,8.0,4.4,57,1555
2020-06-18,North Suburban,7.0,4.2,75,1717
2020-06-19,North Suburban,7.0,3.9,56,1472
2020-06-20,North Suburban,7.0,4.0,81,1557
2020-06-21,North Suburban,7.0,3.9,40,1660
2020-06-22,North Suburban,7.0,4.0,73,1639
2020-06-23,North Suburban,8.0,3.8,37,1484
2020-06-24,North Suburban,8.0,3.7,76,2303
2020-06-25,North Suburban,7.0,3.5,68,2173
2020-06-26,North Suburban,8.0,3.4,56,1807
2020-06-27,North Suburban,7.0,3.1,49,2002
2020-06-28,North Suburban,7.0,3.2,81,2342
2020-06-29,North Suburban,7.0,3.1,70,1952
2020-06-30,North Suburban,7.0,3.2,62,1954
2020-07-01,North Suburban,7.0,3.2,57,1742
2020-07-02,North Suburban,7.0,3.4,95,2090
2020-07-03,North Suburban,7.0,3.4,73,2203
2020-07-04,North Suburban,7.0,3.6,62,1558
2020-07-05,North Suburban,6.0,3.6,47,1601
2020-07-06,North Suburban,7.0,3.7,84,1797
2020-07-07,North Suburban,5.0,3.8,82,2068
2020-07-08,North Suburban,5.0,3.9,92,2359
2020-07-09,North Suburban,6.0,3.9,106,2372
2020-07-10,North Suburban,6.0,3.9,70,2157
2020-07-11,North Suburban,6.0,3.8,89,2758
2020-07-12,North Suburban,7.0,3.9,96,2423
2020-07-13,North Suburban,7.0,3.8,70,1960
2020-07-14,North Suburban,8.0,3.7,82,2384
2020-07-15,North Suburban,9.0,3.7,121,3089
2020-07-16,North Suburban,9.0,3.6,101,2790
2020-07-17,North Suburban,9.0,3.6,96,2568
2020-07-18,North Suburban,9.0,3.8,94,2306
2020-07-19,North Suburban,8.0,3.8,95,2090
2020-07-20,North Suburban,8.0,4.0,113,2390
2020-07-21,North Suburban,7.0,4.1,126,2769
2020-07-22,North Suburban,7.0,4.3,136,2756
2020-07-23,North Suburban,7.0,4.5,128,2793
2020-07-24,North Suburban,7.0,4.7,141,2463
2020-07-25,North Suburban,7.0,5.1,175,2737
2020-07-26,North Suburban,6.0,5.2,101,1947
2020-07-27,North Suburban,6.0,5.2,91,1645
2020-07-28,North Suburban,7.0,5.3,81,1749
2020-07-29,North Suburban,6.0,5.3,110,2181
2020-07-30,North Suburban,6.0,5.5,159,2884
2020-07-31,North Suburban,6.0,5.3,116,2722
2020-08-01,North Suburban,7.0,5.0,134,2756
2020-08-02,North Suburban,8.0,5.0,123,2293
2020-08-03,North Suburban,8.0,4.9,144,3138
2020-08-04,North Suburban,9.0,5.1,186,3058
2020-08-05,North Suburban,8.0,5.2,146,2665
2020-08-06,North Suburban,8.0,5.3,187,3059
2020-08-07,North Suburban,8.0,5.5,174,2998
2020-08-08,North Suburban,8.0,5.6,149,2615
2020-08-09,North Suburban,8.0,5.6,132,2516
2020-08-10,North Suburban,8.0,5.8,162,2744
2020-08-11,North Suburban,8.0,5.6,127,2480
